2026/03/08 00:35:17.907, 0 %, 0 %, 3 MiB, 24564 MiB, 57.71 W
2026/03/08 00:40:08.058, 95 %, 38 %, 22216 MiB, 24564 MiB, 418.70 W
2026/03/08 00:40:09.059, 95 %, 38 %, 22216 MiB, 24564 MiB, 429.52 W
2026/03/08 00:40:10.059, 94 %, 37 %, 22216 MiB, 24564 MiB, 428.46 W
2026/03/08 00:40:11.059, 95 %, 37 %, 22216 MiB, 24564 MiB, 421.63 W
2026/03/08 00:40:12.060, 94 %, 36 %, 22216 MiB, 24564 MiB, 431.92 W
2026/03/08 00:40:13.060, 94 %, 36 %, 22216 MiB, 24564 MiB, 430.76 W
2026/03/08 00:40:14.061, 94 %, 35 %, 22216 MiB, 24564 MiB, 423.33 W
2026/03/08 00:40:15.061, 94 %, 35 %, 22216 MiB, 24564 MiB, 414.10 W
2026/03/08 00:40:16.061, 93 %, 34 %, 22216 MiB, 24564 MiB, 423.84 W
2026/03/08 00:40:17.062, 93 %, 34 %, 22216 MiB, 24564 MiB, 428.21 W
2026/03/08 00:40:18.066, 93 %, 33 %, 22216 MiB, 24564 MiB, 420.28 W
2026/03/08 00:40:19.067, 93 %, 33 %, 22216 MiB, 24564 MiB, 414.33 W
2026/03/08 00:40:20.067, 100 %, 37 %, 22216 MiB, 24564 MiB, 425.01 W
2026/03/08 00:40:21.068, 93 %, 32 %, 22216 MiB, 24564 MiB, 418.78 W
2026/03/08 00:40:22.068, 93 %, 32 %, 22216 MiB, 24564 MiB, 421.77 W
2026/03/08 00:40:23.068, 100 %, 36 %, 22216 MiB, 24564 MiB, 413.17 W
2026/03/08 00:40:24.069, 93 %, 31 %, 22216 MiB, 24564 MiB, 421.57 W
2026/03/08 00:40:25.069, 100 %, 35 %, 22216 MiB, 24564 MiB, 423.52 W
2026/03/08 00:40:26.069, 92 %, 30 %, 22216 MiB, 24564 MiB, 423.00 W
2026/03/08 00:40:27.070, 100 %, 35 %, 22216 MiB, 24564 MiB, 421.96 W
2026/03/08 00:40:28.070, 100 %, 35 %, 22216 MiB, 24564 MiB, 411.65 W
2026/03/08 00:40:29.070, 92 %, 30 %, 22216 MiB, 24564 MiB, 430.17 W
2026/03/08 00:40:30.071, 92 %, 29 %, 22216 MiB, 24564 MiB, 419.29 W
2026/03/08 00:40:31.071, 100 %, 34 %, 22216 MiB, 24564 MiB, 428.86 W
2026/03/08 00:40:32.072, 92 %, 29 %, 22216 MiB, 24564 MiB, 413.47 W
2026/03/08 00:40:33.072, 94 %, 30 %, 22216 MiB, 24564 MiB, 419.30 W
2026/03/08 00:40:34.072, 100 %, 34 %, 22216 MiB, 24564 MiB, 416.62 W
2026/03/08 00:40:35.073, 96 %, 32 %, 22216 MiB, 24564 MiB, 415.66 W
2026/03/08 00:40:36.073, 92 %, 28 %, 22216 MiB, 24564 MiB, 419.29 W
2026/03/08 00:40:37.073, 100 %, 33 %, 22216 MiB, 24564 MiB, 428.28 W
2026/03/08 00:40:38.074, 100 %, 33 %, 22216 MiB, 24564 MiB, 415.35 W
2026/03/08 00:40:39.074, 91 %, 28 %, 22216 MiB, 24564 MiB, 424.93 W
2026/03/08 00:40:40.075, 91 %, 28 %, 22216 MiB, 24564 MiB, 425.07 W
2026/03/08 00:40:41.075, 91 %, 28 %, 22216 MiB, 24564 MiB, 425.61 W
2026/03/08 00:40:42.075, 91 %, 27 %, 22216 MiB, 24564 MiB, 425.68 W
2026/03/08 00:40:43.076, 100 %, 33 %, 22216 MiB, 24564 MiB, 412.29 W
2026/03/08 00:40:44.076, 98 %, 30 %, 22216 MiB, 24564 MiB, 418.86 W
2026/03/08 00:40:45.076, 91 %, 27 %, 22216 MiB, 24564 MiB, 423.86 W
2026/03/08 00:40:46.077, 100 %, 32 %, 22216 MiB, 24564 MiB, 412.15 W
2026/03/08 00:40:47.077, 99 %, 33 %, 22216 MiB, 24564 MiB, 423.96 W
2026/03/08 00:40:48.092, 92 %, 28 %, 22216 MiB, 24564 MiB, 422.09 W
2026/03/08 00:40:49.093, 100 %, 32 %, 22216 MiB, 24564 MiB, 408.70 W
2026/03/08 00:40:50.093, 100 %, 32 %, 22216 MiB, 24564 MiB, 418.69 W
2026/03/08 00:40:51.093, 100 %, 32 %, 22216 MiB, 24564 MiB, 414.63 W
2026/03/08 00:40:52.094, 92 %, 29 %, 22216 MiB, 24564 MiB, 418.66 W
2026/03/08 00:40:53.094, 100 %, 32 %, 22216 MiB, 24564 MiB, 421.67 W
2026/03/08 00:40:54.094, 100 %, 32 %, 22216 MiB, 24564 MiB, 420.54 W
2026/03/08 00:40:55.095, 92 %, 28 %, 22216 MiB, 24564 MiB, 407.96 W
2026/03/08 00:40:56.095, 100 %, 32 %, 22216 MiB, 24564 MiB, 418.29 W
2026/03/08 00:40:57.096, 90 %, 25 %, 22216 MiB, 24564 MiB, 417.39 W
2026/03/08 00:40:58.096, 100 %, 32 %, 22216 MiB, 24564 MiB, 429.12 W
2026/03/08 00:40:59.096, 91 %, 27 %, 22216 MiB, 24564 MiB, 416.93 W
2026/03/08 00:41:00.097, 100 %, 31 %, 22216 MiB, 24564 MiB, 424.08 W
2026/03/08 00:41:01.116, 100 %, 31 %, 22216 MiB, 24564 MiB, 404.99 W
2026/03/08 00:41:02.117, 90 %, 24 %, 22216 MiB, 24564 MiB, 415.22 W
2026/03/08 00:41:03.117, 89 %, 24 %, 22216 MiB, 24564 MiB, 418.13 W
2026/03/08 00:41:04.117, 90 %, 24 %, 22216 MiB, 24564 MiB, 416.83 W
2026/03/08 00:41:05.118, 100 %, 31 %, 22216 MiB, 24564 MiB, 419.98 W
2026/03/08 00:41:06.118, 89 %, 24 %, 22216 MiB, 24564 MiB, 413.94 W
2026/03/08 00:41:07.118, 100 %, 31 %, 22216 MiB, 24564 MiB, 407.96 W
2026/03/08 00:41:08.119, 89 %, 23 %, 22216 MiB, 24564 MiB, 413.77 W
2026/03/08 00:41:09.119, 98 %, 31 %, 22216 MiB, 24564 MiB, 414.77 W
2026/03/08 00:41:10.119, 98 %, 27 %, 22216 MiB, 24564 MiB, 427.29 W
2026/03/08 00:41:11.120, 89 %, 23 %, 22216 MiB, 24564 MiB, 412.54 W
2026/03/08 00:41:12.120, 100 %, 30 %, 22216 MiB, 24564 MiB, 428.66 W
2026/03/08 00:41:13.153, 89 %, 22 %, 22216 MiB, 24564 MiB, 409.52 W
2026/03/08 00:41:14.154, 98 %, 27 %, 22216 MiB, 24564 MiB, 399.19 W
2026/03/08 00:41:15.154, 100 %, 30 %, 22216 MiB, 24564 MiB, 429.52 W
2026/03/08 00:41:16.157, 89 %, 23 %, 22216 MiB, 24564 MiB, 411.38 W
2026/03/08 00:41:17.158, 98 %, 30 %, 22216 MiB, 24564 MiB, 428.70 W
2026/03/08 00:41:18.158, 100 %, 30 %, 22216 MiB, 24564 MiB, 427.43 W
2026/03/08 00:41:19.170, 88 %, 22 %, 22216 MiB, 24564 MiB, 407.18 W
2026/03/08 00:41:20.170, 98 %, 26 %, 22216 MiB, 24564 MiB, 424.68 W
2026/03/08 00:41:21.171, 100 %, 29 %, 22216 MiB, 24564 MiB, 415.37 W
2026/03/08 00:41:22.171, 99 %, 29 %, 22216 MiB, 24564 MiB, 424.97 W
2026/03/08 00:41:23.171, 88 %, 22 %, 22216 MiB, 24564 MiB, 403.98 W
2026/03/08 00:41:24.172, 98 %, 26 %, 22216 MiB, 24564 MiB, 411.14 W
2026/03/08 00:41:25.172, 100 %, 30 %, 22216 MiB, 24564 MiB, 423.09 W
2026/03/08 00:41:26.173, 100 %, 30 %, 22216 MiB, 24564 MiB, 404.39 W
2026/03/08 00:41:27.173, 88 %, 21 %, 22216 MiB, 24564 MiB, 404.95 W
2026/03/08 00:41:28.173, 88 %, 22 %, 22216 MiB, 24564 MiB, 409.20 W
2026/03/08 00:41:29.174, 98 %, 28 %, 22216 MiB, 24564 MiB, 419.25 W
2026/03/08 00:41:30.174, 100 %, 29 %, 22216 MiB, 24564 MiB, 422.14 W
2026/03/08 00:41:31.174, 100 %, 29 %, 22216 MiB, 24564 MiB, 404.73 W
2026/03/08 00:41:32.175, 89 %, 26 %, 22216 MiB, 24564 MiB, 400.95 W
2026/03/08 00:41:33.175, 87 %, 21 %, 22216 MiB, 24564 MiB, 399.50 W
2026/03/08 00:41:34.175, 87 %, 20 %, 22216 MiB, 24564 MiB, 400.85 W
2026/03/08 00:41:35.176, 85 %, 20 %, 22216 MiB, 24564 MiB, 406.47 W
2026/03/08 00:41:36.176, 98 %, 29 %, 22216 MiB, 24564 MiB, 419.99 W
2026/03/08 00:41:37.176, 100 %, 30 %, 22216 MiB, 24564 MiB, 417.41 W
2026/03/08 00:41:38.177, 100 %, 29 %, 22216 MiB, 24564 MiB, 420.15 W
2026/03/08 00:41:39.177, 100 %, 29 %, 22216 MiB, 24564 MiB, 420.52 W
2026/03/08 00:41:40.177, 100 %, 29 %, 22216 MiB, 24564 MiB, 418.31 W
2026/03/08 00:41:41.210, 95 %, 27 %, 22216 MiB, 24564 MiB, 394.86 W
2026/03/08 00:41:42.211, 89 %, 23 %, 22216 MiB, 24564 MiB, 398.98 W
2026/03/08 00:41:43.238, 98 %, 26 %, 22216 MiB, 24564 MiB, 400.76 W
2026/03/08 00:41:44.238, 100 %, 30 %, 22216 MiB, 24564 MiB, 413.91 W
2026/03/08 00:41:45.239, 87 %, 20 %, 22216 MiB, 24564 MiB, 418.24 W
2026/03/08 00:41:46.239, 87 %, 19 %, 22216 MiB, 24564 MiB, 418.20 W
2026/03/08 00:41:47.239, 86 %, 20 %, 22216 MiB, 24564 MiB, 414.68 W
2026/03/08 00:41:48.240, 100 %, 29 %, 22216 MiB, 24564 MiB, 414.53 W
2026/03/08 00:41:49.240, 100 %, 28 %, 22216 MiB, 24564 MiB, 416.74 W
2026/03/08 00:41:50.241, 86 %, 19 %, 22216 MiB, 24564 MiB, 416.74 W
2026/03/08 00:41:51.241, 86 %, 19 %, 22216 MiB, 24564 MiB, 404.24 W
2026/03/08 00:41:52.241, 100 %, 28 %, 22216 MiB, 24564 MiB, 415.66 W
2026/03/08 00:41:53.242, 86 %, 18 %, 22216 MiB, 24564 MiB, 411.85 W
2026/03/08 00:41:54.244, 88 %, 20 %, 22216 MiB, 24564 MiB, 416.40 W
2026/03/08 00:41:55.244, 88 %, 22 %, 22216 MiB, 24564 MiB, 413.52 W
2026/03/08 00:41:56.244, 98 %, 23 %, 22216 MiB, 24564 MiB, 405.32 W
2026/03/08 00:41:57.245, 86 %, 20 %, 22216 MiB, 24564 MiB, 411.41 W
2026/03/08 00:41:58.245, 100 %, 28 %, 22216 MiB, 24564 MiB, 408.02 W
2026/03/08 00:41:59.245, 100 %, 29 %, 22216 MiB, 24564 MiB, 403.84 W
2026/03/08 00:42:00.246, 87 %, 20 %, 22216 MiB, 24564 MiB, 410.33 W
2026/03/08 00:42:01.246, 93 %, 26 %, 22216 MiB, 24564 MiB, 408.49 W
2026/03/08 00:42:02.246, 100 %, 28 %, 22216 MiB, 24564 MiB, 410.95 W
2026/03/08 00:42:03.248, 98 %, 24 %, 22216 MiB, 24564 MiB, 412.48 W
2026/03/08 00:42:04.248, 86 %, 18 %, 22216 MiB, 24564 MiB, 409.59 W
2026/03/08 00:42:05.249, 100 %, 28 %, 22216 MiB, 24564 MiB, 407.97 W
2026/03/08 00:42:06.249, 87 %, 18 %, 22216 MiB, 24564 MiB, 407.58 W
2026/03/08 00:42:07.250, 100 %, 28 %, 22216 MiB, 24564 MiB, 396.76 W
2026/03/08 00:42:08.250, 85 %, 17 %, 22216 MiB, 24564 MiB, 406.42 W
2026/03/08 00:42:09.250, 100 %, 28 %, 22216 MiB, 24564 MiB, 409.98 W
2026/03/08 00:42:10.257, 100 %, 28 %, 22216 MiB, 24564 MiB, 407.27 W
2026/03/08 00:42:11.257, 89 %, 20 %, 22216 MiB, 24564 MiB, 408.02 W
2026/03/08 00:42:12.258, 100 %, 28 %, 22216 MiB, 24564 MiB, 407.93 W
2026/03/08 00:42:13.258, 98 %, 23 %, 22216 MiB, 24564 MiB, 401.75 W
2026/03/08 00:42:14.258, 100 %, 28 %, 22216 MiB, 24564 MiB, 401.62 W
2026/03/08 00:42:15.259, 100 %, 28 %, 22216 MiB, 24564 MiB, 404.93 W
2026/03/08 00:42:16.275, 98 %, 26 %, 22216 MiB, 24564 MiB, 395.02 W
2026/03/08 00:42:17.276, 100 %, 28 %, 22216 MiB, 24564 MiB, 403.18 W
2026/03/08 00:42:18.276, 98 %, 25 %, 22216 MiB, 24564 MiB, 403.06 W
2026/03/08 00:42:19.276, 100 %, 28 %, 22216 MiB, 24564 MiB, 404.95 W
2026/03/08 00:42:20.277, 100 %, 27 %, 22216 MiB, 24564 MiB, 403.19 W
2026/03/08 00:42:21.277, 100 %, 28 %, 22216 MiB, 24564 MiB, 402.08 W
2026/03/08 00:42:22.277, 100 %, 28 %, 22216 MiB, 24564 MiB, 401.93 W
2026/03/08 00:42:23.278, 93 %, 21 %, 22216 MiB, 24564 MiB, 403.49 W
2026/03/08 00:42:24.278, 85 %, 16 %, 22216 MiB, 24564 MiB, 402.27 W
2026/03/08 00:42:25.279, 100 %, 28 %, 22216 MiB, 24564 MiB, 392.00 W
2026/03/08 00:42:26.279, 100 %, 28 %, 22216 MiB, 24564 MiB, 402.47 W
2026/03/08 00:42:27.279, 91 %, 19 %, 22216 MiB, 24564 MiB, 403.04 W
2026/03/08 00:42:28.280, 86 %, 18 %, 22216 MiB, 24564 MiB, 398.76 W
2026/03/08 00:42:29.280, 100 %, 27 %, 22216 MiB, 24564 MiB, 402.56 W
2026/03/08 00:42:30.280, 100 %, 83 %, 22216 MiB, 24564 MiB, 409.87 W
2026/03/08 00:42:31.281, 90 %, 61 %, 22216 MiB, 24564 MiB, 405.82 W
2026/03/08 00:42:32.281, 94 %, 71 %, 22216 MiB, 24564 MiB, 427.13 W
2026/03/08 00:42:33.281, 94 %, 71 %, 22216 MiB, 24564 MiB, 424.44 W
2026/03/08 00:42:34.282, 94 %, 71 %, 22216 MiB, 24564 MiB, 426.17 W
2026/03/08 00:42:35.282, 95 %, 71 %, 22216 MiB, 24564 MiB, 426.35 W
2026/03/08 00:42:36.282, 93 %, 70 %, 22216 MiB, 24564 MiB, 426.46 W
2026/03/08 00:42:37.283, 93 %, 71 %, 22216 MiB, 24564 MiB, 426.31 W
2026/03/08 00:42:38.283, 94 %, 70 %, 22216 MiB, 24564 MiB, 426.60 W
2026/03/08 00:42:39.284, 94 %, 71 %, 22216 MiB, 24564 MiB, 427.83 W
2026/03/08 00:42:40.284, 95 %, 71 %, 22216 MiB, 24564 MiB, 427.64 W
2026/03/08 00:42:41.285, 94 %, 71 %, 22216 MiB, 24564 MiB, 426.67 W
2026/03/08 00:42:42.285, 94 %, 71 %, 22216 MiB, 24564 MiB, 424.63 W
2026/03/08 00:42:43.285, 93 %, 70 %, 22216 MiB, 24564 MiB, 426.72 W
2026/03/08 00:42:44.286, 95 %, 71 %, 22216 MiB, 24564 MiB, 427.24 W
2026/03/08 00:42:45.287, 95 %, 71 %, 22216 MiB, 24564 MiB, 427.69 W
2026/03/08 00:42:46.287, 93 %, 70 %, 22216 MiB, 24564 MiB, 428.11 W
2026/03/08 00:42:47.287, 93 %, 70 %, 22216 MiB, 24564 MiB, 428.00 W
2026/03/08 00:42:48.288, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.53 W
2026/03/08 00:42:49.288, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.69 W
2026/03/08 00:42:50.289, 93 %, 70 %, 22216 MiB, 24564 MiB, 428.31 W
2026/03/08 00:42:51.289, 92 %, 69 %, 22216 MiB, 24564 MiB, 426.08 W
2026/03/08 00:42:52.289, 94 %, 71 %, 22216 MiB, 24564 MiB, 423.62 W
2026/03/08 00:42:53.290, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.04 W
2026/03/08 00:42:54.290, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.70 W
2026/03/08 00:42:55.290, 93 %, 70 %, 22216 MiB, 24564 MiB, 426.31 W
2026/03/08 00:42:56.291, 93 %, 70 %, 22216 MiB, 24564 MiB, 427.55 W
2026/03/08 00:42:57.291, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.62 W
2026/03/08 00:42:58.291, 95 %, 71 %, 22216 MiB, 24564 MiB, 426.85 W
2026/03/08 00:42:59.292, 95 %, 71 %, 22216 MiB, 24564 MiB, 427.33 W
2026/03/08 00:43:00.292, 93 %, 70 %, 22216 MiB, 24564 MiB, 427.81 W
2026/03/08 00:43:01.293, 93 %, 70 %, 22216 MiB, 24564 MiB, 423.75 W
2026/03/08 00:43:02.293, 94 %, 71 %, 22216 MiB, 24564 MiB, 427.46 W
2026/03/08 00:43:03.293, 94 %, 71 %, 22216 MiB, 24564 MiB, 426.91 W
2026/03/08 00:43:04.294, 94 %, 71 %, 22216 MiB, 24564 MiB, 426.97 W
2026/03/08 00:43:05.294, 94 %, 70 %, 22216 MiB, 24564 MiB, 426.66 W
2026/03/08 00:43:06.294, 93 %, 70 %, 22216 MiB, 24564 MiB, 426.61 W
2026/03/08 00:43:07.295, 95 %, 71 %, 22216 MiB, 24564 MiB, 426.81 W
2026/03/08 00:43:08.295, 94 %, 71 %, 22216 MiB, 24564 MiB, 426.81 W
2026/03/08 00:43:09.295, 94 %, 71 %, 22216 MiB, 24564 MiB, 427.03 W
2026/03/08 00:43:10.296, 90 %, 67 %, 22216 MiB, 24564 MiB, 425.51 W
2026/03/08 00:43:11.296, 93 %, 70 %, 22216 MiB, 24564 MiB, 427.21 W
2026/03/08 00:43:12.296, 93 %, 70 %, 22216 MiB, 24564 MiB, 427.31 W
2026/03/08 00:43:13.297, 94 %, 71 %, 22216 MiB, 24564 MiB, 427.20 W
2026/03/08 00:43:14.297, 95 %, 71 %, 22216 MiB, 24564 MiB, 427.84 W
2026/03/08 00:43:15.297, 95 %, 71 %, 22216 MiB, 24564 MiB, 427.56 W
2026/03/08 00:43:16.298, 93 %, 70 %, 22216 MiB, 24564 MiB, 427.33 W
2026/03/08 00:43:17.298, 88 %, 66 %, 22216 MiB, 24564 MiB, 425.17 W
2026/03/08 00:43:18.298, 0 %, 0 %, 22216 MiB, 24564 MiB, 146.10 W
2026/03/08 00:43:19.299, 0 %, 0 %, 22216 MiB, 24564 MiB, 80.22 W
2026/03/08 00:43:20.299, 0 %, 0 %, 22216 MiB, 24564 MiB, 71.82 W
2026/03/08 00:43:21.300, 0 %, 0 %, 22216 MiB, 24564 MiB, 63.15 W
2026/03/08 00:43:22.300, 0 %, 0 %, 22216 MiB, 24564 MiB, 61.99 W
2026/03/08 00:43:23.300, 0 %, 0 %, 22216 MiB, 24564 MiB, 60.93 W
2026/03/08 00:43:24.301, 0 %, 0 %, 22216 MiB, 24564 MiB, 60.14 W
2026/03/08 00:43:25.301, 0 %, 0 %, 22216 MiB, 24564 MiB, 59.52 W
2026/03/08 00:43:26.301, 0 %, 0 %, 22216 MiB, 24564 MiB, 59.10 W
2026/03/08 00:43:27.302, 60 %, 1 %, 22216 MiB, 24564 MiB, 58.98 W
2026/03/08 00:43:28.302, 96 %, 40 %, 22216 MiB, 24564 MiB, 211.46 W
2026/03/08 00:43:29.302, 95 %, 39 %, 22216 MiB, 24564 MiB, 433.60 W
2026/03/08 00:43:30.303, 96 %, 40 %, 22216 MiB, 24564 MiB, 435.37 W
2026/03/08 00:43:31.303, 86 %, 31 %, 22216 MiB, 24564 MiB, 419.01 W
2026/03/08 00:43:32.303, 95 %, 38 %, 22216 MiB, 24564 MiB, 429.39 W
2026/03/08 00:43:33.304, 95 %, 37 %, 22216 MiB, 24564 MiB, 431.41 W
2026/03/08 00:43:34.304, 96 %, 38 %, 22216 MiB, 24564 MiB, 431.25 W
2026/03/08 00:43:35.304, 94 %, 36 %, 22216 MiB, 24564 MiB, 419.07 W
2026/03/08 00:43:36.305, 94 %, 36 %, 22216 MiB, 24564 MiB, 427.38 W
2026/03/08 00:43:37.305, 94 %, 36 %, 22216 MiB, 24564 MiB, 432.60 W
2026/03/08 00:43:38.305, 94 %, 35 %, 22216 MiB, 24564 MiB, 424.86 W
2026/03/08 00:43:39.306, 94 %, 35 %, 22216 MiB, 24564 MiB, 420.01 W
2026/03/08 00:43:40.314, 93 %, 34 %, 22216 MiB, 24564 MiB, 429.57 W
2026/03/08 00:43:41.315, 93 %, 34 %, 22216 MiB, 24564 MiB, 429.00 W
2026/03/08 00:43:42.341, 93 %, 33 %, 22216 MiB, 24564 MiB, 426.07 W
2026/03/08 00:43:43.341, 93 %, 33 %, 22216 MiB, 24564 MiB, 417.67 W
2026/03/08 00:43:44.342, 100 %, 36 %, 22216 MiB, 24564 MiB, 426.78 W
2026/03/08 00:43:45.342, 93 %, 32 %, 22216 MiB, 24564 MiB, 427.55 W
2026/03/08 00:43:46.342, 93 %, 32 %, 22216 MiB, 24564 MiB, 424.91 W
2026/03/08 00:43:47.343, 94 %, 32 %, 22216 MiB, 24564 MiB, 418.13 W
2026/03/08 00:43:48.343, 93 %, 31 %, 22216 MiB, 24564 MiB, 425.36 W
2026/03/08 00:43:49.343, 100 %, 36 %, 22216 MiB, 24564 MiB, 423.02 W
2026/03/08 00:43:50.344, 92 %, 30 %, 22216 MiB, 24564 MiB, 422.36 W
2026/03/08 00:43:51.344, 97 %, 32 %, 22216 MiB, 24564 MiB, 426.00 W
2026/03/08 00:43:52.345, 100 %, 35 %, 22216 MiB, 24564 MiB, 412.23 W
2026/03/08 00:43:53.345, 92 %, 30 %, 22216 MiB, 24564 MiB, 420.23 W
2026/03/08 00:43:54.345, 95 %, 30 %, 22216 MiB, 24564 MiB, 422.47 W
2026/03/08 00:43:55.346, 100 %, 34 %, 22216 MiB, 24564 MiB, 428.71 W
2026/03/08 00:43:56.346, 92 %, 29 %, 22216 MiB, 24564 MiB, 419.48 W
2026/03/08 00:43:57.346, 92 %, 28 %, 22216 MiB, 24564 MiB, 418.54 W
2026/03/08 00:43:58.347, 92 %, 29 %, 22216 MiB, 24564 MiB, 415.77 W
2026/03/08 00:43:59.347, 98 %, 30 %, 22216 MiB, 24564 MiB, 428.86 W
2026/03/08 00:44:00.347, 100 %, 34 %, 22216 MiB, 24564 MiB, 418.92 W
2026/03/08 00:44:01.348, 100 %, 33 %, 22216 MiB, 24564 MiB, 420.55 W
2026/03/08 00:44:02.348, 100 %, 33 %, 22216 MiB, 24564 MiB, 404.28 W
2026/03/08 00:44:03.348, 100 %, 33 %, 22216 MiB, 24564 MiB, 412.77 W
2026/03/08 00:44:04.349, 100 %, 33 %, 22216 MiB, 24564 MiB, 423.85 W
2026/03/08 00:44:05.366, 100 %, 33 %, 22216 MiB, 24564 MiB, 412.29 W
2026/03/08 00:44:06.366, 100 %, 33 %, 22216 MiB, 24564 MiB, 411.12 W
2026/03/08 00:44:07.367, 98 %, 31 %, 22216 MiB, 24564 MiB, 413.45 W
2026/03/08 00:44:08.367, 91 %, 26 %, 22216 MiB, 24564 MiB, 423.96 W
2026/03/08 00:44:09.367, 91 %, 26 %, 22216 MiB, 24564 MiB, 423.21 W
2026/03/08 00:44:10.368, 91 %, 27 %, 22216 MiB, 24564 MiB, 421.34 W
2026/03/08 00:44:11.368, 91 %, 26 %, 22216 MiB, 24564 MiB, 421.27 W
2026/03/08 00:44:12.368, 100 %, 32 %, 22216 MiB, 24564 MiB, 421.70 W
2026/03/08 00:44:13.369, 99 %, 32 %, 22216 MiB, 24564 MiB, 410.75 W
2026/03/08 00:44:14.369, 90 %, 26 %, 22216 MiB, 24564 MiB, 422.07 W
2026/03/08 00:44:15.369, 90 %, 25 %, 22216 MiB, 24564 MiB, 420.98 W
2026/03/08 00:44:16.370, 100 %, 32 %, 22216 MiB, 24564 MiB, 420.96 W
2026/03/08 00:44:17.370, 98 %, 32 %, 22216 MiB, 24564 MiB, 420.11 W
2026/03/08 00:44:18.375, 90 %, 25 %, 22216 MiB, 24564 MiB, 418.84 W
2026/03/08 00:44:19.375, 100 %, 32 %, 22216 MiB, 24564 MiB, 410.38 W
2026/03/08 00:44:20.375, 98 %, 28 %, 22216 MiB, 24564 MiB, 421.39 W
2026/03/08 00:44:21.391, 90 %, 25 %, 22216 MiB, 24564 MiB, 418.71 W
2026/03/08 00:44:22.391, 90 %, 25 %, 22216 MiB, 24564 MiB, 415.70 W
2026/03/08 00:44:23.392, 90 %, 24 %, 22216 MiB, 24564 MiB, 431.85 W
2026/03/08 00:44:24.392, 96 %, 30 %, 22216 MiB, 24564 MiB, 418.70 W
2026/03/08 00:44:25.393, 90 %, 24 %, 22216 MiB, 24564 MiB, 406.03 W
2026/03/08 00:44:26.393, 91 %, 27 %, 22216 MiB, 24564 MiB, 415.24 W
2026/03/08 00:44:27.393, 98 %, 29 %, 22216 MiB, 24564 MiB, 421.48 W
2026/03/08 00:44:28.401, 91 %, 24 %, 22216 MiB, 24564 MiB, 413.81 W
2026/03/08 00:44:29.401, 98 %, 30 %, 22216 MiB, 24564 MiB, 424.70 W
2026/03/08 00:44:30.415, 91 %, 25 %, 22216 MiB, 24564 MiB, 413.30 W
2026/03/08 00:44:31.416, 100 %, 31 %, 22216 MiB, 24564 MiB, 411.95 W
2026/03/08 00:44:32.416, 89 %, 23 %, 22216 MiB, 24564 MiB, 413.46 W
2026/03/08 00:44:33.416, 89 %, 23 %, 22216 MiB, 24564 MiB, 432.61 W
2026/03/08 00:44:34.418, 100 %, 30 %, 22216 MiB, 24564 MiB, 427.47 W
2026/03/08 00:44:35.418, 100 %, 30 %, 22216 MiB, 24564 MiB, 414.27 W
2026/03/08 00:44:36.418, 90 %, 25 %, 22216 MiB, 24564 MiB, 417.86 W
2026/03/08 00:44:37.419, 89 %, 23 %, 22216 MiB, 24564 MiB, 411.90 W
2026/03/08 00:44:38.419, 100 %, 31 %, 22216 MiB, 24564 MiB, 418.22 W
2026/03/08 00:44:39.419, 90 %, 22 %, 22216 MiB, 24564 MiB, 411.39 W
2026/03/08 00:44:40.420, 89 %, 22 %, 22216 MiB, 24564 MiB, 410.00 W
2026/03/08 00:44:41.420, 88 %, 22 %, 22216 MiB, 24564 MiB, 427.10 W
2026/03/08 00:44:42.420, 90 %, 22 %, 22216 MiB, 24564 MiB, 425.39 W
2026/03/08 00:44:43.421, 89 %, 22 %, 22216 MiB, 24564 MiB, 409.57 W
2026/03/08 00:44:44.421, 88 %, 22 %, 22216 MiB, 24564 MiB, 425.96 W
2026/03/08 00:44:45.421, 100 %, 31 %, 22216 MiB, 24564 MiB, 414.22 W
2026/03/08 00:44:46.422, 88 %, 22 %, 22216 MiB, 24564 MiB, 424.24 W
2026/03/08 00:44:47.422, 88 %, 22 %, 22216 MiB, 24564 MiB, 406.36 W
2026/03/08 00:44:48.422, 88 %, 21 %, 22216 MiB, 24564 MiB, 425.65 W
2026/03/08 00:44:49.423, 94 %, 24 %, 22216 MiB, 24564 MiB, 423.06 W
2026/03/08 00:44:50.423, 88 %, 21 %, 22216 MiB, 24564 MiB, 422.58 W
2026/03/08 00:44:51.424, 88 %, 21 %, 22216 MiB, 24564 MiB, 403.13 W
2026/03/08 00:44:52.424, 98 %, 25 %, 22216 MiB, 24564 MiB, 410.82 W
2026/03/08 00:44:53.425, 100 %, 29 %, 22216 MiB, 24564 MiB, 420.42 W
2026/03/08 00:44:54.425, 88 %, 21 %, 22216 MiB, 24564 MiB, 423.28 W
2026/03/08 00:44:55.426, 95 %, 27 %, 22216 MiB, 24564 MiB, 418.48 W
2026/03/08 00:44:56.426, 88 %, 20 %, 22216 MiB, 24564 MiB, 402.66 W
2026/03/08 00:44:57.427, 87 %, 21 %, 22216 MiB, 24564 MiB, 401.14 W
