timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/22 22:41:10.910, 100 %, 29 %, 23130 MiB, 24564 MiB, 396.42 W
2026/04/22 22:41:11.910, 100 %, 29 %, 23134 MiB, 24564 MiB, 409.20 W
2026/04/22 22:41:12.911, 100 %, 29 %, 23136 MiB, 24564 MiB, 404.48 W
2026/04/22 22:41:13.911, 100 %, 29 %, 23140 MiB, 24564 MiB, 403.32 W
2026/04/22 22:41:14.911, 99 %, 25 %, 23144 MiB, 24564 MiB, 413.15 W
2026/04/22 22:41:15.911, 86 %, 19 %, 23148 MiB, 24564 MiB, 412.04 W
2026/04/22 22:41:16.912, 76 %, 13 %, 23152 MiB, 24564 MiB, 398.87 W
2026/04/22 22:41:17.912, 87 %, 22 %, 23156 MiB, 24564 MiB, 411.93 W
2026/04/22 22:41:18.912, 100 %, 28 %, 23160 MiB, 24564 MiB, 399.33 W
2026/04/22 22:41:19.912, 100 %, 28 %, 23162 MiB, 24564 MiB, 406.31 W
2026/04/22 22:41:20.912, 100 %, 29 %, 23166 MiB, 24564 MiB, 409.99 W
2026/04/22 22:41:21.913, 88 %, 26 %, 23170 MiB, 24564 MiB, 402.26 W
2026/04/22 22:41:22.913, 85 %, 19 %, 23174 MiB, 24564 MiB, 407.46 W
2026/04/22 22:41:23.913, 85 %, 19 %, 23178 MiB, 24564 MiB, 409.30 W
2026/04/22 22:41:24.914, 100 %, 28 %, 23182 MiB, 24564 MiB, 401.03 W
2026/04/22 22:41:25.926, 100 %, 28 %, 23184 MiB, 24564 MiB, 396.32 W
2026/04/22 22:41:26.926, 93 %, 26 %, 23188 MiB, 24564 MiB, 398.73 W
2026/04/22 22:41:27.926, 76 %, 15 %, 23192 MiB, 24564 MiB, 402.02 W
2026/04/22 22:41:28.927, 86 %, 19 %, 23196 MiB, 24564 MiB, 394.79 W
2026/04/22 22:41:29.927, 100 %, 28 %, 23200 MiB, 24564 MiB, 410.12 W
2026/04/22 22:41:30.927, 100 %, 29 %, 23202 MiB, 24564 MiB, 402.83 W
2026/04/22 22:41:31.929, 99 %, 25 %, 23206 MiB, 24564 MiB, 405.43 W
2026/04/22 22:41:32.929, 85 %, 18 %, 23210 MiB, 24564 MiB, 404.79 W
2026/04/22 22:41:33.930, 99 %, 27 %, 23214 MiB, 24564 MiB, 403.95 W
2026/04/22 22:41:34.930, 100 %, 28 %, 23216 MiB, 24564 MiB, 396.68 W
2026/04/22 22:41:35.930, 99 %, 29 %, 23220 MiB, 24564 MiB, 405.09 W
2026/04/22 22:41:36.930, 85 %, 17 %, 23224 MiB, 24564 MiB, 403.38 W
2026/04/22 22:41:37.931, 93 %, 26 %, 23228 MiB, 24564 MiB, 403.89 W
2026/04/22 22:41:38.931, 100 %, 27 %, 23230 MiB, 24564 MiB, 408.85 W
2026/04/22 22:41:39.931, 100 %, 28 %, 23234 MiB, 24564 MiB, 399.86 W
2026/04/22 22:41:40.932, 84 %, 18 %, 23238 MiB, 24564 MiB, 395.14 W
2026/04/22 22:41:41.932, 100 %, 29 %, 23256 MiB, 24564 MiB, 384.82 W
2026/04/22 22:41:42.932, 95 %, 73 %, 23256 MiB, 24564 MiB, 420.54 W
2026/04/22 22:41:43.932, 95 %, 73 %, 23256 MiB, 24564 MiB, 426.84 W
2026/04/22 22:41:44.933, 95 %, 73 %, 23256 MiB, 24564 MiB, 426.55 W
2026/04/22 22:41:45.933, 95 %, 73 %, 23256 MiB, 24564 MiB, 427.18 W
2026/04/22 22:41:46.933, 95 %, 73 %, 23256 MiB, 24564 MiB, 426.21 W
2026/04/22 22:41:47.933, 89 %, 68 %, 23256 MiB, 24564 MiB, 412.27 W
2026/04/22 22:41:48.934, 94 %, 72 %, 23256 MiB, 24564 MiB, 425.00 W
2026/04/22 22:41:49.934, 95 %, 73 %, 23256 MiB, 24564 MiB, 426.90 W
2026/04/22 22:41:50.934, 94 %, 72 %, 23256 MiB, 24564 MiB, 425.02 W
2026/04/22 22:41:51.934, 95 %, 73 %, 23256 MiB, 24564 MiB, 426.29 W
2026/04/22 22:41:52.935, 94 %, 72 %, 23256 MiB, 24564 MiB, 427.77 W
2026/04/22 22:41:53.935, 95 %, 73 %, 23256 MiB, 24564 MiB, 426.18 W
2026/04/22 22:41:54.935, 94 %, 72 %, 23256 MiB, 24564 MiB, 427.04 W
2026/04/22 22:41:55.935, 95 %, 73 %, 23256 MiB, 24564 MiB, 426.65 W
2026/04/22 22:41:56.936, 95 %, 73 %, 23256 MiB, 24564 MiB, 426.63 W
2026/04/22 22:41:57.936, 95 %, 73 %, 23256 MiB, 24564 MiB, 425.82 W
2026/04/22 22:41:58.936, 95 %, 73 %, 23256 MiB, 24564 MiB, 427.36 W
2026/04/22 22:41:59.937, 91 %, 69 %, 23256 MiB, 24564 MiB, 423.91 W
2026/04/22 22:42:00.937, 95 %, 73 %, 23256 MiB, 24564 MiB, 426.26 W
2026/04/22 22:42:01.937, 94 %, 72 %, 23256 MiB, 24564 MiB, 426.48 W
2026/04/22 22:42:02.937, 95 %, 73 %, 23256 MiB, 24564 MiB, 427.72 W
2026/04/22 22:42:03.937, 94 %, 72 %, 23256 MiB, 24564 MiB, 427.77 W
2026/04/22 22:42:04.938, 95 %, 73 %, 23256 MiB, 24564 MiB, 427.07 W
2026/04/22 22:42:05.938, 94 %, 72 %, 23256 MiB, 24564 MiB, 427.69 W
2026/04/22 22:42:06.938, 95 %, 73 %, 23256 MiB, 24564 MiB, 427.43 W
2026/04/22 22:42:07.939, 94 %, 72 %, 23256 MiB, 24564 MiB, 427.29 W
2026/04/22 22:42:08.939, 95 %, 73 %, 23256 MiB, 24564 MiB, 426.02 W
2026/04/22 22:42:09.939, 95 %, 73 %, 23256 MiB, 24564 MiB, 424.50 W
2026/04/22 22:42:10.939, 94 %, 72 %, 23256 MiB, 24564 MiB, 426.90 W
2026/04/22 22:42:11.940, 95 %, 73 %, 23256 MiB, 24564 MiB, 427.94 W
2026/04/22 22:42:12.940, 94 %, 72 %, 23256 MiB, 24564 MiB, 427.02 W
2026/04/22 22:42:13.940, 95 %, 73 %, 23256 MiB, 24564 MiB, 426.72 W
2026/04/22 22:42:14.940, 94 %, 72 %, 23256 MiB, 24564 MiB, 427.23 W
2026/04/22 22:42:15.941, 95 %, 73 %, 23256 MiB, 24564 MiB, 426.70 W
2026/04/22 22:42:16.941, 94 %, 73 %, 23256 MiB, 24564 MiB, 427.77 W
2026/04/22 22:42:17.941, 0 %, 0 %, 23256 MiB, 24564 MiB, 210.29 W
2026/04/22 22:42:18.942, 0 %, 0 %, 23256 MiB, 24564 MiB, 137.04 W
2026/04/22 22:42:19.942, 0 %, 0 %, 23256 MiB, 24564 MiB, 79.78 W
2026/04/22 22:42:20.942, 0 %, 0 %, 23256 MiB, 24564 MiB, 71.66 W
2026/04/22 22:42:21.943, 0 %, 0 %, 23256 MiB, 24564 MiB, 63.58 W
2026/04/22 22:42:22.943, 0 %, 0 %, 23256 MiB, 24564 MiB, 62.78 W
2026/04/22 22:42:23.943, 0 %, 0 %, 23256 MiB, 24564 MiB, 62.20 W
2026/04/22 22:42:24.944, 0 %, 0 %, 23256 MiB, 24564 MiB, 61.57 W
2026/04/22 22:42:25.944, 0 %, 0 %, 23256 MiB, 24564 MiB, 61.01 W
2026/04/22 22:42:26.944, 0 %, 0 %, 23256 MiB, 24564 MiB, 60.20 W
2026/04/22 22:42:27.945, 0 %, 0 %, 23256 MiB, 24564 MiB, 59.50 W
2026/04/22 22:42:28.945, 0 %, 0 %, 23256 MiB, 24564 MiB, 59.49 W
2026/04/22 22:42:29.945, 0 %, 0 %, 23256 MiB, 24564 MiB, 59.24 W
2026/04/22 22:42:30.946, 0 %, 0 %, 23256 MiB, 24564 MiB, 58.71 W
2026/04/22 22:42:31.946, 0 %, 0 %, 23256 MiB, 24564 MiB, 58.60 W
2026/04/22 22:42:32.946, 0 %, 0 %, 23256 MiB, 24564 MiB, 58.49 W
2026/04/22 22:42:33.947, 0 %, 0 %, 23256 MiB, 24564 MiB, 57.99 W
2026/04/22 22:42:34.947, 0 %, 0 %, 23256 MiB, 24564 MiB, 51.95 W
2026/04/22 22:42:35.947, 0 %, 0 %, 23256 MiB, 24564 MiB, 34.38 W
2026/04/22 22:42:36.948, 0 %, 0 %, 23256 MiB, 24564 MiB, 19.04 W
2026/04/22 22:42:37.948, 0 %, 0 %, 23256 MiB, 24564 MiB, 15.41 W
2026/04/22 22:42:38.948, 0 %, 0 %, 23256 MiB, 24564 MiB, 14.98 W
2026/04/22 22:42:39.949, 99 %, 1 %, 23256 MiB, 24564 MiB, 27.52 W
2026/04/22 22:42:40.949, 95 %, 42 %, 23256 MiB, 24564 MiB, 331.58 W
2026/04/22 22:42:41.949, 95 %, 42 %, 23256 MiB, 24564 MiB, 434.60 W
2026/04/22 22:42:42.949, 95 %, 41 %, 23256 MiB, 24564 MiB, 436.06 W
2026/04/22 22:42:43.950, 95 %, 40 %, 23256 MiB, 24564 MiB, 420.50 W
2026/04/22 22:42:44.950, 95 %, 39 %, 23256 MiB, 24564 MiB, 435.19 W
2026/04/22 22:42:45.950, 95 %, 39 %, 23256 MiB, 24564 MiB, 432.80 W
2026/04/22 22:42:46.950, 94 %, 38 %, 23256 MiB, 24564 MiB, 422.83 W
2026/04/22 22:42:47.951, 100 %, 41 %, 23256 MiB, 24564 MiB, 418.37 W
2026/04/22 22:42:48.951, 94 %, 37 %, 23256 MiB, 24564 MiB, 427.98 W
2026/04/22 22:42:49.951, 94 %, 37 %, 23256 MiB, 24564 MiB, 432.67 W
2026/04/22 22:42:50.951, 94 %, 36 %, 23256 MiB, 24564 MiB, 419.78 W
2026/04/22 22:42:51.952, 94 %, 36 %, 23256 MiB, 24564 MiB, 427.05 W
2026/04/22 22:42:52.952, 94 %, 35 %, 23256 MiB, 24564 MiB, 431.82 W
2026/04/22 22:42:53.959, 93 %, 35 %, 23256 MiB, 24564 MiB, 433.03 W
2026/04/22 22:42:54.959, 86 %, 28 %, 23256 MiB, 24564 MiB, 419.21 W
2026/04/22 22:42:55.959, 100 %, 37 %, 23256 MiB, 24564 MiB, 430.81 W
2026/04/22 22:42:56.959, 93 %, 33 %, 23256 MiB, 24564 MiB, 429.49 W
2026/04/22 22:42:57.960, 93 %, 32 %, 23256 MiB, 24564 MiB, 428.26 W
2026/04/22 22:42:58.960, 93 %, 33 %, 23256 MiB, 24564 MiB, 428.94 W
2026/04/22 22:42:59.978, 93 %, 32 %, 23256 MiB, 24564 MiB, 413.74 W
2026/04/22 22:43:00.978, 93 %, 31 %, 23256 MiB, 24564 MiB, 427.48 W
2026/04/22 22:43:01.978, 95 %, 32 %, 23256 MiB, 24564 MiB, 428.00 W
2026/04/22 22:43:02.978, 92 %, 31 %, 23256 MiB, 24564 MiB, 425.87 W
2026/04/22 22:43:03.979, 100 %, 36 %, 23256 MiB, 24564 MiB, 411.95 W
