timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/23 00:22:25.148, 0 %, 0 %, 22002 MiB, 24564 MiB, 128.32 W
2026/04/23 00:22:26.149, 0 %, 0 %, 22002 MiB, 24564 MiB, 72.86 W
2026/04/23 00:22:27.149, 95 %, 98 %, 22002 MiB, 24564 MiB, 234.61 W
2026/04/23 00:22:28.149, 95 %, 98 %, 22002 MiB, 24564 MiB, 362.90 W
2026/04/23 00:22:29.150, 95 %, 98 %, 22002 MiB, 24564 MiB, 364.25 W
2026/04/23 00:22:30.150, 95 %, 99 %, 22002 MiB, 24564 MiB, 364.56 W
2026/04/23 00:22:31.150, 95 %, 98 %, 22002 MiB, 24564 MiB, 364.31 W
2026/04/23 00:22:32.151, 95 %, 99 %, 22002 MiB, 24564 MiB, 362.23 W
2026/04/23 00:22:33.151, 95 %, 98 %, 22002 MiB, 24564 MiB, 363.12 W
2026/04/23 00:22:34.154, 95 %, 99 %, 22002 MiB, 24564 MiB, 366.30 W
2026/04/23 00:22:35.154, 95 %, 99 %, 22002 MiB, 24564 MiB, 366.67 W
2026/04/23 00:22:36.155, 95 %, 98 %, 22002 MiB, 24564 MiB, 366.27 W
2026/04/23 00:22:37.155, 95 %, 98 %, 22002 MiB, 24564 MiB, 366.27 W
2026/04/23 00:22:38.155, 95 %, 98 %, 22002 MiB, 24564 MiB, 366.54 W
2026/04/23 00:22:39.156, 95 %, 98 %, 22002 MiB, 24564 MiB, 364.91 W
2026/04/23 00:22:40.156, 95 %, 98 %, 22002 MiB, 24564 MiB, 367.65 W
2026/04/23 00:22:41.156, 95 %, 98 %, 22002 MiB, 24564 MiB, 367.76 W
2026/04/23 00:22:42.157, 0 %, 0 %, 22002 MiB, 24564 MiB, 288.96 W
2026/04/23 00:22:43.157, 0 %, 0 %, 22002 MiB, 24564 MiB, 131.19 W
2026/04/23 00:22:44.157, 95 %, 99 %, 22002 MiB, 24564 MiB, 256.98 W
2026/04/23 00:22:45.158, 95 %, 98 %, 22002 MiB, 24564 MiB, 370.35 W
2026/04/23 00:22:46.158, 95 %, 98 %, 22002 MiB, 24564 MiB, 371.08 W
2026/04/23 00:22:47.158, 95 %, 98 %, 22002 MiB, 24564 MiB, 371.27 W
2026/04/23 00:22:48.159, 95 %, 98 %, 22002 MiB, 24564 MiB, 371.48 W
2026/04/23 00:22:49.159, 95 %, 98 %, 22002 MiB, 24564 MiB, 369.67 W
2026/04/23 00:22:50.159, 95 %, 98 %, 22002 MiB, 24564 MiB, 372.62 W
2026/04/23 00:22:51.160, 95 %, 98 %, 22002 MiB, 24564 MiB, 373.06 W
2026/04/23 00:22:52.160, 95 %, 98 %, 22002 MiB, 24564 MiB, 373.23 W
2026/04/23 00:22:53.160, 95 %, 99 %, 22002 MiB, 24564 MiB, 373.70 W
2026/04/23 00:22:54.161, 95 %, 98 %, 22002 MiB, 24564 MiB, 373.07 W
2026/04/23 00:22:55.161, 95 %, 98 %, 22002 MiB, 24564 MiB, 372.48 W
2026/04/23 00:22:56.162, 95 %, 99 %, 22002 MiB, 24564 MiB, 370.50 W
2026/04/23 00:22:57.162, 95 %, 98 %, 22002 MiB, 24564 MiB, 373.40 W
2026/04/23 00:22:58.162, 95 %, 98 %, 22002 MiB, 24564 MiB, 373.84 W
2026/04/23 00:22:59.163, 0 %, 0 %, 22002 MiB, 24564 MiB, 201.45 W
2026/04/23 00:23:00.163, 48 %, 16 %, 22002 MiB, 24564 MiB, 101.48 W
2026/04/23 00:23:01.163, 95 %, 98 %, 22002 MiB, 24564 MiB, 371.02 W
2026/04/23 00:23:02.164, 95 %, 98 %, 22002 MiB, 24564 MiB, 370.88 W
2026/04/23 00:23:03.164, 95 %, 98 %, 22002 MiB, 24564 MiB, 371.85 W
2026/04/23 00:23:04.164, 95 %, 99 %, 22002 MiB, 24564 MiB, 371.98 W
2026/04/23 00:23:05.165, 95 %, 99 %, 22002 MiB, 24564 MiB, 372.29 W
2026/04/23 00:23:06.165, 95 %, 98 %, 22002 MiB, 24564 MiB, 372.58 W
2026/04/23 00:23:07.165, 95 %, 98 %, 22002 MiB, 24564 MiB, 370.45 W
2026/04/23 00:23:08.166, 0 %, 0 %, 22002 MiB, 24564 MiB, 155.51 W
2026/04/23 00:23:09.166, 92 %, 82 %, 22002 MiB, 24564 MiB, 178.95 W
2026/04/23 00:23:10.166, 95 %, 98 %, 22002 MiB, 24564 MiB, 370.07 W
2026/04/23 00:23:11.167, 95 %, 98 %, 22002 MiB, 24564 MiB, 371.16 W
2026/04/23 00:23:12.167, 95 %, 99 %, 22002 MiB, 24564 MiB, 371.93 W
2026/04/23 00:23:13.167, 95 %, 99 %, 22002 MiB, 24564 MiB, 372.82 W
2026/04/23 00:23:14.168, 95 %, 98 %, 22002 MiB, 24564 MiB, 373.14 W
2026/04/23 00:23:15.168, 95 %, 98 %, 22002 MiB, 24564 MiB, 373.27 W
2026/04/23 00:23:16.168, 0 %, 0 %, 22002 MiB, 24564 MiB, 201.37 W
2026/04/23 00:23:17.169, 10 %, 0 %, 22002 MiB, 24564 MiB, 76.55 W
2026/04/23 00:23:18.193, 95 %, 98 %, 22002 MiB, 24564 MiB, 369.40 W
2026/04/23 00:23:19.193, 95 %, 98 %, 22002 MiB, 24564 MiB, 371.39 W
2026/04/23 00:23:20.193, 95 %, 99 %, 22002 MiB, 24564 MiB, 371.94 W
2026/04/23 00:23:21.194, 95 %, 99 %, 22002 MiB, 24564 MiB, 371.43 W
2026/04/23 00:23:22.194, 95 %, 98 %, 22002 MiB, 24564 MiB, 372.27 W
2026/04/23 00:23:23.195, 95 %, 98 %, 22002 MiB, 24564 MiB, 372.33 W
2026/04/23 00:23:24.195, 91 %, 94 %, 22002 MiB, 24564 MiB, 370.99 W
2026/04/23 00:23:25.195, 95 %, 99 %, 22002 MiB, 24564 MiB, 373.49 W
2026/04/23 00:23:26.196, 95 %, 98 %, 22002 MiB, 24564 MiB, 373.96 W
2026/04/23 00:23:27.196, 15 %, 16 %, 22002 MiB, 24564 MiB, 304.06 W
2026/04/23 00:23:28.196, 0 %, 0 %, 22002 MiB, 24564 MiB, 115.76 W
2026/04/23 00:23:29.197, 95 %, 98 %, 22002 MiB, 24564 MiB, 274.80 W
2026/04/23 00:23:30.197, 95 %, 98 %, 22002 MiB, 24564 MiB, 371.16 W
2026/04/23 00:23:31.197, 95 %, 98 %, 22002 MiB, 24564 MiB, 371.96 W
2026/04/23 00:23:32.198, 95 %, 98 %, 22002 MiB, 24564 MiB, 372.63 W
2026/04/23 00:23:33.198, 95 %, 98 %, 22002 MiB, 24564 MiB, 372.85 W
2026/04/23 00:23:34.198, 95 %, 98 %, 22002 MiB, 24564 MiB, 373.19 W
2026/04/23 00:23:35.199, 94 %, 97 %, 22002 MiB, 24564 MiB, 372.87 W
2026/04/23 00:23:36.199, 95 %, 98 %, 22002 MiB, 24564 MiB, 371.38 W
2026/04/23 00:23:37.199, 95 %, 98 %, 22002 MiB, 24564 MiB, 373.78 W
2026/04/23 00:23:38.200, 95 %, 98 %, 22002 MiB, 24564 MiB, 374.29 W
2026/04/23 00:23:39.200, 0 %, 0 %, 22002 MiB, 24564 MiB, 233.50 W
2026/04/23 00:23:40.201, 0 %, 0 %, 22002 MiB, 24564 MiB, 125.58 W
2026/04/23 00:23:41.201, 95 %, 99 %, 22002 MiB, 24564 MiB, 208.45 W
2026/04/23 00:23:42.201, 95 %, 98 %, 22002 MiB, 24564 MiB, 368.52 W
2026/04/23 00:23:43.202, 95 %, 98 %, 22002 MiB, 24564 MiB, 372.38 W
2026/04/23 00:23:44.202, 95 %, 98 %, 22002 MiB, 24564 MiB, 372.49 W
2026/04/23 00:23:45.202, 95 %, 99 %, 22002 MiB, 24564 MiB, 372.36 W
2026/04/23 00:23:46.203, 95 %, 99 %, 22002 MiB, 24564 MiB, 373.10 W
2026/04/23 00:23:47.203, 95 %, 98 %, 22002 MiB, 24564 MiB, 373.42 W
2026/04/23 00:23:48.205, 90 %, 93 %, 22002 MiB, 24564 MiB, 370.82 W
2026/04/23 00:23:49.205, 34 %, 36 %, 22002 MiB, 24564 MiB, 341.37 W
2026/04/23 00:23:50.205, 0 %, 0 %, 22002 MiB, 24564 MiB, 127.30 W
2026/04/23 00:23:51.206, 95 %, 98 %, 22002 MiB, 24564 MiB, 278.50 W
2026/04/23 00:23:52.206, 95 %, 98 %, 22002 MiB, 24564 MiB, 368.84 W
2026/04/23 00:23:53.206, 95 %, 98 %, 22002 MiB, 24564 MiB, 372.40 W
2026/04/23 00:23:54.207, 95 %, 99 %, 22002 MiB, 24564 MiB, 372.21 W
2026/04/23 00:23:55.207, 95 %, 98 %, 22002 MiB, 24564 MiB, 372.84 W
2026/04/23 00:23:56.207, 95 %, 98 %, 22002 MiB, 24564 MiB, 373.27 W
2026/04/23 00:23:57.208, 95 %, 98 %, 22002 MiB, 24564 MiB, 373.51 W
2026/04/23 00:23:58.208, 95 %, 99 %, 22002 MiB, 24564 MiB, 371.48 W
2026/04/23 00:23:59.208, 0 %, 0 %, 22002 MiB, 24564 MiB, 247.39 W
2026/04/23 00:24:00.209, 0 %, 0 %, 22002 MiB, 24564 MiB, 112.95 W
2026/04/23 00:24:01.209, 0 %, 0 %, 22002 MiB, 24564 MiB, 73.85 W
2026/04/23 00:24:02.209, 0 %, 0 %, 22002 MiB, 24564 MiB, 66.75 W
2026/04/23 00:24:03.210, 0 %, 0 %, 22002 MiB, 24564 MiB, 59.71 W
2026/04/23 00:24:04.210, 0 %, 0 %, 22002 MiB, 24564 MiB, 59.13 W
2026/04/23 00:24:05.210, 0 %, 0 %, 22002 MiB, 24564 MiB, 58.66 W
2026/04/23 00:24:06.211, 0 %, 0 %, 22002 MiB, 24564 MiB, 58.09 W
2026/04/23 00:24:07.211, 0 %, 0 %, 22002 MiB, 24564 MiB, 57.73 W
2026/04/23 00:24:08.211, 0 %, 0 %, 22002 MiB, 24564 MiB, 57.53 W
2026/04/23 00:24:09.212, 0 %, 0 %, 22002 MiB, 24564 MiB, 57.31 W
2026/04/23 00:24:10.212, 0 %, 0 %, 22002 MiB, 24564 MiB, 57.17 W
2026/04/23 00:24:11.212, 0 %, 0 %, 22002 MiB, 24564 MiB, 56.97 W
2026/04/23 00:24:12.213, 0 %, 0 %, 22002 MiB, 24564 MiB, 56.71 W
2026/04/23 00:24:13.213, 0 %, 0 %, 22002 MiB, 24564 MiB, 56.39 W
2026/04/23 00:24:14.213, 0 %, 0 %, 22002 MiB, 24564 MiB, 56.09 W
2026/04/23 00:24:15.214, 0 %, 0 %, 22002 MiB, 24564 MiB, 55.79 W
2026/04/23 00:24:16.214, 0 %, 0 %, 22002 MiB, 24564 MiB, 49.39 W
2026/04/23 00:24:17.214, 0 %, 0 %, 22002 MiB, 24564 MiB, 30.65 W
2026/04/23 00:24:18.215, 0 %, 0 %, 22002 MiB, 24564 MiB, 15.66 W
2026/04/23 00:24:19.215, 0 %, 0 %, 22002 MiB, 24564 MiB, 12.90 W
2026/04/23 00:24:20.216, 0 %, 0 %, 22002 MiB, 24564 MiB, 12.50 W
2026/04/23 00:24:21.216, 0 %, 0 %, 22002 MiB, 24564 MiB, 12.49 W
2026/04/23 00:24:22.216, 0 %, 0 %, 22002 MiB, 24564 MiB, 12.57 W
2026/04/23 00:24:23.217, 0 %, 0 %, 22002 MiB, 24564 MiB, 12.67 W
2026/04/23 00:24:24.217, 0 %, 0 %, 22002 MiB, 24564 MiB, 12.45 W
2026/04/23 00:24:25.217, 0 %, 0 %, 22002 MiB, 24564 MiB, 11.79 W
2026/04/23 00:24:26.218, 0 %, 0 %, 22002 MiB, 24564 MiB, 11.41 W
2026/04/23 00:24:27.218, 0 %, 0 %, 22002 MiB, 24564 MiB, 11.08 W
2026/04/23 00:24:28.218, 0 %, 0 %, 22002 MiB, 24564 MiB, 10.39 W
2026/04/23 00:24:29.219, 0 %, 0 %, 22002 MiB, 24564 MiB, 10.02 W
2026/04/23 00:24:30.219, 0 %, 0 %, 22002 MiB, 24564 MiB, 10.08 W
2026/04/23 00:24:31.219, 0 %, 0 %, 22002 MiB, 24564 MiB, 10.23 W
2026/04/23 00:24:32.220, 0 %, 0 %, 22002 MiB, 24564 MiB, 10.45 W
2026/04/23 00:24:33.220, 0 %, 0 %, 22002 MiB, 24564 MiB, 10.63 W
